GeneSymbol,gene_expression
MYL6,10.373545345157515
AGO1,2.8847374792942797
TEKT2,0.35737959105378897
CLSPN,3.1901442193862355
RFFL,3.3677713661776276
UNC13D,2.7433376072828066
MFSD11,4.164749251643548
DPYSL2,3.8338457596559916
TGFB2,2.427969940515602
GPATCH2,2.8031907332903874
NUP50,5.065588392155003
CDC45,5.021913427924829
COMT,6.762710479082909
ADA2,0.8131139297194706
VNN3,0.12227713739046576
ECHDC1,5.402434038493169
LRRFIP2,4.744313001865607
SEC22C,4.5822191423323035
XYLB,2.0233561465927874
HDAC6,4.741299514612795
OR1I1,0.000463304766958206
GABRP,0.43117366238033256
KRT31,0.07267894081327744
CDC6,5.525780211726997
UPRT,2.9918913787836647
CDC23,4.842416965010982
AAAS,5.425126743782598
CBX5,4.845058536098551
FMO2,0.03592548251159597
SUCO,4.073344235498781
MSH2,4.979681708196835
MAP3K1,2.65840357381822
DHPS,6.042349663463403
HOOK2,4.431773426803088
NXPE1,0.02554970915432009
ARCN1,6.353384781518208
EPB41L4B,2.0726698689019076
TMEM38B,3.4220255625458944
PSMD5,4.3756945212164995
PTGS1,1.2987618468749718
NUP188,4.89134967879824
CRAT,3.501417590199076
SH2D3C,0.9279797303915231
NANS,6.076297861435349
TBC1D2,2.926904164331957
WHRN,2.2332919404324767
PDE6C,0.10289856654394108
CWF19L1,3.9674561700772455
SEMA4G,2.3532701008794747
BTAF1,4.02516291754108
IKZF5,2.976908168298857
BLNK,1.0034183674469093
TLL2,0.5243935173439582
CYP26A1,0.5594592033244387
TDRD1,0.15790011631411793
SORBS1,1.61544239478252
CRTAC1,0.4188011735374342
BAMBI,3.135859055827183
IL11,1.5242331739191584
MYO3A,0.28457402431702516
WAC,5.795969056764924
CREM,4.420957132654525
NUBP2,5.52919137561339
TPSD1,0.08818889850990025
SMIM24,1.0131844443251181
HIVEP1,2.927124208313785
TREM2,0.11825838987782866
KCNK16,0.05646349913309529
CRISP3,0.28547339576661646
FKBP5,3.77696928749399
SRPK1,5.215689072347697
BRPF3,3.838766785235336
MRPS18A,5.4134735949729285
PGC,0.2115914301585813
TMEM14A,5.363310884408167
EFHC1,3.6290184820093048
NCR2,0.046625290687999366
HSP90AB1,9.976743449301607
MLN,0.014481010031115809
CDC5L,3.9755153469039617
ITPR3,4.213783532616358
ZNF184,2.503673252593571
DSP,3.361158338254379
SIRT1,3.509423891322297
HNRNPH3,7.68665647794863
IFT74,3.176336695487081
JAK2,1.7277595409493558
IL12RB1,0.5892483896381246
ABL1,4.621909041797524
ACOT7,5.897817887304125
SH3GLB1,5.10446343623508
CDC7,3.688417103989183
SYDE2,1.3293721160890832
PCSK5,1.0427716437904524
SCD,7.044902359361461
TMED1,4.9163146461529355
ABLIM1,3.8176849749496466
ERMP1,3.684948489662258
RAB18,5.865827483362383
NRP1,3.607918782610661
PRTFDC1,2.779574977294349
PALMD,1.034133500730546
TSPAN15,3.7688788123518138
MACROH2A2,2.956350046448247
WASHC2A,4.161793504898634
MAST3,1.8750673890514726
MZF1,3.2678004647020797
OCEL1,3.551508164500612
MYO9B,5.045698734754016
KCNK6,1.7755838461172913
CATSPERG,0.9579451291638365
PSMD8,7.52213245583246
FBXL19,3.597405167348852
STX1B,0.8612096975003575
HSD3B7,2.578846655777274
SETD1A,3.5092609131484847
BCL7C,4.903497264145132
MAGEB2,0.638927792919209
EFNA2,0.6834354004565888
CIRBP,8.152749262608005
ATP5F1D,6.231138871145543
CBARP,1.3990163384516932
PCDH11Y,0.04849786082159144
AMELY,0.005267942563269197
PRKY,0.6767685256832788
IGFALS,0.1859664972978276
HNRNPM,7.864914873797502
MARCHF2,3.422796970295666
NDUFB7,7.536080603460499
TECR,6.880548340085493
TIMM13,5.61622639657066
CDC34,5.292980442088929
MTAP,3.7377428580605963
MISP,2.195934031153946
CEP170B,3.245339653682154
POLR2E,7.220666559822624
POLRMT,4.921178948471556
HCN2,1.172749989682261
CDHR5,0.41625275426846287
IZUMO4,1.3718766135332687
RASSF7,4.219615454092778
GADD45B,4.443641676701554
PALM,2.2190948017194327
MADCAM1,0.3493061504166998
MKNK2,5.6025615240541216
ARVCF,2.574269877282837
TRMT2A,5.001790999476865
RANBP1,7.673328408707292
ZDHHC8,4.07456123601861
KLHL22,3.4746978077734836
MED15,5.246587805322221
SERPIND1,0.32093426081022786
SNAP29,4.1126848431690055
CRKL,4.820992942354615
LZTR1,4.205910711901299
MMP11,1.6660140492893127
CECR2,0.5870130832228946
SMARCB1,6.162368835749538
P2RX6,0.8751375805367568
DERL3,1.4286385126925238
SLC7A4,0.2911591698554635
BCL2L13,4.945561939783917
DDTL,2.2177686079165695
DDT,6.966155447389363
OSM,0.2839385486525771
CABIN1,4.223875128289229
TBC1D10A,3.5148981580281586
SUSD2,1.1100621854289772
SF3A1,5.513304721697145
GGT5,0.7334400506998904
RNF215,3.2227780416788887
SEC14L2,3.245731164432928
SEC14L3,0.01545516211377606
SPECC1L,3.863410565649574
PPIL2,4.598802472418556
UPB1,0.18198224219052203
YPEL1,1.4587413237826559
SNRPD3,6.658068699320176
PES1,6.053729150384658
MAPK1,5.052968925138253
GGT1,2.6472791319527964
PRODH,1.5136453672932668
PPM1F,3.683559784409588
SLC35E4,1.8511891437693548
TOP3B,4.06046762669317
CRYBB3,0.14544051704993438
CYTH4,0.7054208458312593
ESS2,3.4915493575506344
MFNG,1.9616594602582251
CARD10,2.883814116290961
LRP5L,2.262152735720868
SLC25A1,5.63142568184544
GRK3,1.8353673790883762
PLA2G3,0.3350886220833615
LGALS2,0.3401969901120507
GGA1,4.974262765996721
HIRA,4.240246965598788
SH3BP1,3.4220047726279073
SEZ6L,0.31764151825595965
LGALS1,9.373388787290871
HPS4,4.2301438184509115
PIK3IP1,2.1846934824526114
SRRD,3.713939100777672
PATZ1,3.9646344312042454
TRIOBP,4.609422689008892
TFIP11,4.365308653230329
GCAT,3.7080188445987092
GGTLC2,0.06017696637013114
CRYBB1,0.15359939585774532
ANKRD54,4.162597986613499
EIF3L,7.969883397675469
SNU13,7.131365010031669
MICALL1,3.7799391344547644
POLR2F,6.800417238747101
SOX10,0.5876252141255283
CCDC134,2.3620159022406324
DEPDC5,2.772804366318942
PICK1,3.8620335853218393
TTC28,1.713468777118203
SLC16A8,0.6284878598990518
CENPM,5.099565396307468
SEPTIN3,1.5069676550348658
SLC5A1,0.26029136452788754
SLC5A4,0.23384420899624112
KDELR3,3.9208614508699196
CYP2D6,0.7279875501759592
DDX17,6.890751370223895
DMC1,1.4985457349242468
TCF20,4.067011933281953
HSCB,4.074458501134246
CBY1,4.644859475995599
TOMM22,5.719346339635963
RSPH14,0.45580054763394867
XBP1,6.36749059608503
RTCB,6.117214312197907
JOSD1,4.897206769876714
FBXO7,5.852471560119452
GTPBP1,4.21538483001095
POLDIP3,5.26889574318994
RAB36,1.3068807877902748
TIMP3,3.1263427892138393
PPP6R2,4.566773966241524
SBF1,4.738237352307326
SUN2,5.395936716149027
CYB5R3,6.184638286079987
DNAL4,3.7496989448845137
C22orf31,0.034444879825564136
MIOX,0.24029925524325987
LMF2,4.999797542850659
RHBDD3,4.596082583088411
PACSIN2,5.303098211063276
TTLL1,2.1684161713821224
RASL10A,0.4469504123323791
AP1B1,5.06470837861049
HMGXB4,4.154355098253941
TOM1,4.30111051807009
NEFH,0.8577546615306559
CHKB,4.5089657654587745
BIK,2.1024483224840935
HMOX1,3.861621600829569
MCAT,3.7133348672815716
THOC5,4.704947725463409
MCM5,5.50673147595785
APOBEC3H,0.5166524399679534
ARSA,3.4691603996965443
TSPO,6.547332918160498
RASD2,0.7711095956359202
TTLL12,4.823777965062874
CBX7,2.5245751648390895
PDGFB,1.8410737056763418
ACR,0.09768614159689482
CABP7,0.2892813040125642
RPL3,10.885407894156508
ZMAT5,4.005925794181399
RBFOX2,4.819806132485429
SYNGR1,3.2073216585708506
TAB1,3.656924527070872
ASCC2,5.142266619327972
MTMR3,3.3702785187370696
MIEF1,4.283801692514725
APOL4,0.380548242073864
PNPLA5,0.06777537430365982
APOL1,3.0705767078931685
PNPLA3,1.489153205018279
MYH9,7.2079563595877945
CACNA1I,0.14467544075945174
SAMM50,5.401571591733171
TXN2,6.149885059938621
FOXRED2,3.63159136299321
GRAP2,0.42821251350671086
EIF3D,7.597899198138944
TNRC6B,2.264743998704475
SGSM3,5.054132669349969
IFT27,3.7900879518936588
PVALB,0.17262071279608493
KIAA0930,4.553656872144599
NCF4,0.861129348940974
CSF2RB,0.4967132795507858
SLC25A17,4.543424824025396
UPK3A,0.2092182145284699
FAM118A,3.9171996028503715
KCTD17,3.6898926073941625
ST13,7.414456282686708
IL2RB,0.4993709730603493
RBX1,6.131761013572335
EP300,4.198629972670232
L3MBTL2,3.905134191458157
CHADL,0.37685198288575045
RANGAP1,5.88944173586848
ZC3H7B,4.777695830381524
PHF5A,6.000248963507511
ACO2,5.787685343266957
POLR3H,4.424172768055542
TRMU,5.088457777606859
PMM1,4.817723726799491
DESI1,4.359912811555314
CERK,4.137255093895452
BRD1,3.766692302867945
ZBED4,3.283480032848796
MLC1,0.5515455856405381
HDAC10,4.223540023919214
KCNK10,0.16817456222164492
ABHD4,3.737107803690533
KHNYN,4.3632336736264525
FKBP3,6.466062270161758
SDR39U1,5.242521373024019
CTSG,0.3976959768034561
GZMH,0.05034027023118732
GZMB,0.3556087482818975
RBM23,5.410186741133719
PRMT5,6.342780163502787
COCH,2.3822552153978758
AP4S1,2.332229468687757
POLE2,3.7297745127932673
VCPKMT,3.049056185035613
SOS2,3.2813011220436406
CDKL1,2.2329387259377675
NIN,3.850574093449228
PYGL,4.914941245458067
TRIM9,1.2910360642748429
PSMC6,6.545288024735824
GNPNAT1,4.519258714157024
DDHD1,2.5856248759760163
CDKN3,6.1415298794347395
CNIH1,7.113066587528667
CGRRF1,3.285936722520152
ATP6V1D,5.755423989415788
CCDC198,0.5470603606335184
PLEK2,2.7974139137836787
PIGH,4.076749600830794
LRRC74A,0.0039594262668728045
PSMA3,7.538116169681209
VTI1B,5.916742663422474
TIMM9,6.020575201505988
GSTZ1,4.413628810543151
KIAA0586,3.4782945471437112
TMED8,2.947205440578579
SAMD15,0.8331514743782652
AHSA1,7.429737708642017
DAAM1,3.393192483665039
ISM2,0.33308436667629504
SPTLC2,3.739916853473578
RIN3,2.3042495409253614
LGMN,5.239175232311354
ALKBH1,3.153279382349108
SNW1,5.969337868692879
CHGA,0.8257729661044699
ITPK1,4.770439522959722
DHRS7,5.842743048582718
PPM1A,4.681656443212507
SIX4,2.1036915573568837
GALNT16,0.7920301896836217
ASB2,0.8326097100040001
CEP128,2.456723058262274
ERH,8.47359622839776
HIF1A,6.14166286763055
SUSD6,3.1122963738251888
SRSF5,7.95597200700121
SLC10A1,0.0403251404696598
EIF5,6.849649958271495
SERPINA4,0.10276379099910339
SLC8A3,0.21094348211510824
DICER1,3.744869562097507
ZFYVE21,4.757515204902588
MTHFD1,6.344623054619836
TCL1A,0.5987192283331839
ZC3H14,5.13957438828182
TELO2,4.663443799762993
PCNX1,3.526379008346844
BDKRB1,1.0362452672364226
GSKIP,4.173497940954625
VRK1,5.107551895781023
PSMC1,7.990503661911306
PAPLN,1.6516114024926063
RPS6KA5,2.0321461337704814
PPP4R3A,5.451376913678868
C14orf93,2.9236223448726624
PSMB5,7.546623042842436
YY1,5.232706366739455
ACIN1,6.592981249048705
CCNB1IP1,5.573831591599265
TRIP11,3.074607987068535
APEX1,7.573875516863047
PABPN1,6.900231019475768
EFS,0.9553705878815838
ARHGAP5,4.177549950046406
CINP,5.268750298828457
DHRS2,2.290541596642065
SRP54,5.7445255904432075
CPNE6,0.06790969629855993
CHD8,5.075570523262941
PCK2,4.870491431303891
PRORP,4.267804573077964
DCAF11,5.094824148297147
PSMA6,8.072390709642688
NFKBIA,5.500540105428085
EMC9,4.768548326763849
PSME2,7.73094712807106
BRMS1L,3.1788464406752968
REC8,2.8044620978038357
TM9SF1,5.380100911790078
SEC23A,5.071342582518955
GMPR2,6.000096225637967
PNN,6.436938232796629
RABGGTA,4.21310464896413
NFATC4,2.506086480916589
PLTP,3.338591230899576
PCIF1,4.493378357953695
GSS,5.875314702964683
MMP9,0.5008694762987623
VSX1,0.14802006358384912
TRPC4AP,5.4661858247285835
PYGB,5.620245038546646
ABHD12,5.774684624944359
PROCR,3.6911853338506146
GINS1,4.088191852288307
NINL,2.5400209014901205
CD40,2.1404295941300413
UQCC1,5.2812137533884655
ZMYND8,4.253518360295346
SGK2,1.0161650800088753
IFT52,4.639476150563442
MYBL2,5.7555730774411495
R3HDML,0.01803490946929961
HNF4A,0.5996432939665776
NDRG3,4.389137735420718
SLA2,0.2905138196788109
RAB5IF,6.799536675336085
NFATC2,1.352871529966338
RIMS4,0.6780260633932027
PABPC1L,4.6485285199084
STK4,4.072171109164677
SALL4,1.0438703756239354
ADNP,5.39615731281732
PFDN4,6.73748824349195
DOK5,0.6040219951186235
CSTF1,4.912987717642737
BMP7,1.5439270227818047
RAE1,5.3748296410659995
TPD52L2,6.578489334579907
DNAJC5,4.811456118726186
NELFCD,6.386998201735343
CTSZ,5.948577357947624
PRPF6,5.795837450081703
TUBB1,0.3073442887019335
PRELID3B,6.260794052425907
HRH3,0.20697048438826984
MTG2,4.876740719062066
PSMA7,8.629287173314161
SLCO4A1,3.7490042248881355
NTSR1,0.6729270528419719
MRGBP,4.264126344775531
TCFL5,3.192611702497753
DIDO1,4.485967345894087
GID8,4.583304305963453
SLC17A9,1.8272920767569267
BIRC7,0.5088263852874
NKAIN4,0.5305362190466301
ARFGAP1,5.751110091795243
AVP,0.02784392505970963
COL20A1,0.11639567440017155
CHRNA4,0.119174540040648
EEF1A2,4.288993405429315
PTK6,1.4245517072784535
GMEB2,3.197553970814148
C20orf27,5.563759215862229
SPEF1,0.3198471222222317
CDC25B,5.608292118646729
ISM1,0.5174510634258614
RNF24,2.777501968107722
ARFRP1,4.732827106020593
NDUFAF5,4.233461044703112
SEL1L2,0.02909756448671201
TRIB3,4.913997897550999
RASSF2,1.4530591381004874
CSNK2A1,6.264443506693127
SLC52A3,1.1805368994601688
ANGPT4,0.05497025345882977
RSPO4,0.40897596041715417
CDS2,3.773986176539461
PROKR2,0.04540985656032717
HM13,7.228782315383714
SNPH,1.2250334195374533
MYLK2,0.5296990634284189
SIRPB1,1.0042847138933804
SEC23B,5.476615572993737
FERMT1,2.4182698547911254
HAO1,0.029261367380057125
PDYN,0.028390312542120807
CCM2L,0.3825167118124566
PLCB4,2.1320930396633258
MYL9,3.267691520085252
HCK,0.49276236883499
TM9SF4,5.42387950733875
TLDC2,0.7187740472920676
CRNKL1,3.9378643369635826
POFUT1,5.000406950150945
SAMHD1,3.5570677657917273
PAK5,0.11994287999554633
KIF3B,4.095555947666555
MROH8,0.9568672629433382
NOP56,7.965107783927803
MANBAL,5.715797574918757
IDH3B,6.464222248786561
MAPRE1,6.752220898741641
JAG1,3.453307088666529
CDK5RAP1,5.137644625148743
SNTA1,3.064859076769604
OXT,0.04160054645785584
TTI1,4.142158472445995
E2F1,4.4986400335334205
RPRD1B,4.328357466447647
PXMP4,2.6575533153460063
CHMP4B,6.647531037256886
BPI,0.14233808338720957
CST9L,0.010136818288636286
SLC32A1,0.05542941347211147
CST3,6.539179795932031
ASIP,0.18355459498857735
CST4,0.265135979589529
ACTR5,2.899125134691183
WFDC2,2.1887572106598085
AHCY,7.353138273660402
PPP1R16B,0.774124087243242
SPINT3,0.002604904134972229
FAM83D,4.78701507258584
EPPIN,0.03827874432978258
DHX35,3.386525824715036
DNTTIP1,5.274283102714073
MAP1LC3A,2.249168669592156
SYNDIG1,0.3773109378832363
PIGU,4.883832034915333
TNNC2,0.5218088259907615
ACOT8,4.615820206458048
APMAP,6.413681534152203
CELF4,0.5337713325249062
ZNF516,2.147861601707173
CDH20,0.09185922975252735
ADNP2,3.3615246035113957
RBFA,4.1211266158495725
USP14,5.4749348041422845
VAPA,7.001564991682049
METTL4,3.0289546796062283
LPIN2,3.2234174172745242
SMCHD1,4.4293414521664145
MYOM1,0.5295316223037497
MYL12A,8.51297226369929
CEP76,3.033619706557595
ST8SIA5,0.5379730396668706
CEP192,3.9429888596310034
RNMT,4.274232852171457
SMAD7,3.1121517669082555
LIPG,1.9077972868206736
LAMA1,1.396993545880913
RNF125,1.0253444793202158
ANKRD12,2.765871406560114
NOL4,0.47110664790942364
POLI,3.258676275198434
MIB1,3.585911197220457
RBBP8,4.964613202785364
RIOK3,4.8308204775981896
CSTF2,4.24832202292371
H2BW2,0.025857987158873653
MXRA5,0.8283271060525934
VSIG1,0.3807444239140347
PSMD10,5.810256640517573
ATG4A,3.034867946085193
STS,2.0848948997137113
TBL1X,3.299413836759142
GPR143,0.8820596751431519
PGRMC1,6.349617071561339
POLA1,3.7058373500351083
MID1,2.771356630951958
NKAP,3.7811310787634977
RHOXF1,0.10989543526851651
NXT2,3.326055669520207
GUCY2F,0.022366521116461337
ATP1B4,0.009880207123853317
ALG13,4.868960157434296
PRPS2,5.125408157865421
TLR8,0.02745226107235703
MOSPD1,3.7760888255750746
AMMECR1,3.0994567434961167
CHRDL1,0.9139801482388376
WDR13,5.374026368004308
SUV39H1,3.5041464976210337
PAGE4,0.17348061309337834
SRPX,2.4626403666627494
GLRA2,0.052240690149723365
XIAP,4.038949635384646
STAG2,5.070258003812316
ATP11C,3.4234041613612494
MCF2,0.20478114006756168
F9,0.00225437649650532
ABCD1,2.8539240420855125
CCDC22,3.2477639335624535
CACNA1F,0.13331668007800854
SYP,1.4994481290193442
PLP2,7.0244082097280875
BMX,0.14300553048325157
LUZP4,0.03496736584759815
PLS3,5.469933213223811
NAA10,6.734624221702178
RENBP,1.4028899171689149
ELF4,3.530026536615107
SMARCA1,3.463622080494098
MTMR8,0.5990479663951069
ASB9,1.6932355149462621
ZC3H12B,0.5244501338981032
RBBP7,7.040483096082867
PPP1R2C,0.0064736735659362945
KCND1,1.0069897364278373
OPN1LW,0.007013565812299242
SLC25A14,3.638539499278362
FMR1,4.6088074364311336
PIM2,3.333255068393363
SCML2,2.107007704653264
SLC35A2,4.92494802925421
PQBP1,6.558258226916144
RS1,0.03828628865234656
PCSK1N,1.6652592325727262
EMD,6.260458736152913
TAZ,4.615060141883925
RAB40AL,0.16582197334917695
PGK1,8.020081144181054
GATA1,0.15834543531665643
MAGT1,5.04248819849635
SMS,7.012313815319562
PHEX,0.6707569791938514
UBL4A,5.021705548689952
CD99L2,4.338849917595198
EEA1,2.6850475079361904
GPR50,0.10996649531978354
RP2,3.2082754209877566
JADE3,2.7004606938163898
CDK16,6.042566146956985
USP11,5.089216612113325
PCYT1B,0.5727363793203175
BRS3,0.031659180229716484
HTATSF1,5.556900128732585
VGLL1,1.1223408602007365
CD40LG,0.038011885703123575
TIMP1,6.839125960928158
KLHL4,0.7363016707055937
GABRE,2.090371969287226
PCDH11X,0.14481655042430153
FGD1,1.828385948348533
PIN4,4.769409805138716
PORCN,3.57575473759966
ITIH6,0.1716681123691265
MAGED2,6.161997783474944
RBM3,7.680421222154965
KLF8,0.6605556561179321
SRPX2,2.049792986769081
SYTL4,2.078991288729394
ZDHHC15,0.31389560313473197
CENPI,3.3039610701035302
DRP2,0.4170714661814392
TAF7L,0.29575917011979275
PBDC1,4.876954677550814
GLA,5.050274780720687
ARMCX3,4.271669963362114
BEX4,2.5029354607789127
RUBCNL,0.9611539011648191
NALCN,0.9895386953469334
FGF14,0.34053672908673305
HTR2A,0.10340147645338876
NDFIP2,4.526008905845895
TNFSF13B,0.6731653367423757
FNDC3A,3.974930508721167
MLNR,0.07210619745278729
CDADC1,3.2370560920602327
CAB39L,1.997508026795657
KLF5,3.534471256623084
STK24,5.773887894005056
ACP5,1.5503585956150359
DNAJC3,3.8516635255459604
UGGT2,3.5236693826714824
ARHGEF7,4.453075168047249
FGF9,0.5909633907067463
SGCG,0.247081457093827
PARP4,4.566133778865369
SUPT20H,4.8968164001353385
MRPS31,4.240090921655624
SLC25A15,3.452521259219904
KPNA3,4.3858186751731205
FLT1,0.5923671993798055
RGCC,1.5103829323111613
VWA8,2.7392360838998866
DGKH,2.0733089199225385
KATNAL1,2.598483673342545
INTS6,3.8985063861281457
ACOD1,0.008628736492105332
DHRS12,2.4102686710062633
MEDAG,0.34445822878909194
TSC22D1,5.135617223114034
CLN5,3.7187890075464036
OLFM4,0.3327817844145236
MSLN,1.7264418267107169
MGRN1,4.345622107220504
ZNF629,2.893696394511031
TRADD,3.61201865156401
HSF4,3.302396419003266
CORO1A,3.537791671254885
MAPK3,5.16142056723143
GDPD3,1.7458263433776573
ELMO3,2.162367657211057
MT4,0.06185492018491622
PHKB,4.795449805518779
LYRM1,4.374787094184779
NUTF2,6.749124358722323
NUP93,5.957916111201609
CENPT,4.796653399234256
TSNAXIP1,0.712110486609478
NFAT5,3.059925987063264
LONP2,4.291925135625497
N4BP1,3.7285105766557574
CBLN1,0.5103987323400564
ARL2BP,5.049444822908975
PLLP,1.8989238099558967
ZNF423,0.566231377479089
CCL22,0.3037473777939196
DHODH,2.9504376112616146
CCL17,0.26048466565629946
CTCF,4.857196183933073
ACD,4.595426182220392
POLR2C,6.104807262578589
PARD6A,2.077887149442847
ZNF821,2.2367447989154283
MMP15,2.687366891498309
USB1,5.150281830017698
CYB5B,6.601068352652879
CCDC113,1.5551827289905
PRSS54,0.0049578763490692465
NME3,4.641425659036892
NDRG4,2.448928474307634
PSMD7,6.857287081956884
SETD6,3.713553328542892
SLC38A7,3.341306727892851
VAC14,4.573031492787854
HAS3,2.087772928654769
TANGO6,2.519698360231154
COG4,5.208238525864523
SMPD3,1.0046375289461429
SLC7A6OS,3.648697660924561
SLC7A6,4.052966029632138
PLA2G15,3.650370647357811
ESRP2,2.237573870389572
FA2H,1.161899613899922
WDR59,4.364622928859709
MON1B,4.394745377291804
CMC2,6.767068791058767
AXIN1,3.9535506582068467
HCFC1R1,5.676226375443712
NPRL3,4.101057757945576
MLYCD,1.3407705399161944
MPG,5.530981706627849
NECAB2,0.6410367268950333
HSDL1,3.8551641880237963
TAF1C,4.55395790075568
NAGPA,3.2184046025715247
WFDC1,0.4534831146004169
SEC14L5,0.1587938125815823
COTL1,6.573640626656621
USP10,5.454261214196936
CRISPLD2,1.4544841432682427
TSC2,5.162125326579802
ZNF500,2.3720438769231107
NME4,6.141111951041089
ABCC1,4.857629136246359
NOMO3,4.2872093032237935
LMF1,2.4936163131084594
FOXF1,0.5809579551145417
CIAO3,4.104486866990087
MTHFSD,3.5350823071446213
CLCN7,4.643024138140317
HAGHL,3.5450380159299444
ANTKMT,3.8191375646700565
SLC7A5,6.775722861661429
METRN,3.8692725718816763
FBXO31,3.4421343027370113
STUB1,6.202045472587028
RHBDL1,1.4385491999465503
NUBP1,4.762698702395986
UBE2I,6.582689108912226
ZP2,0.023389534134994065
MEFV,0.1232523931765981
CRYM,0.8114566563347959
EEF2K,3.0525068369838135
CAPN15,4.291492266645487
PIEZO1,6.280369769962712
GSPT1,6.3702809412868815
ZNF174,2.955860332736067
CLUAP1,3.8224332639760545
UBFD1,4.590695901683306
PRSS33,0.2737407441779787
EARS2,4.248578707645998
ELOB,8.465627096039084
GGA2,4.747389539199591
AQP8,0.036183108367900334
CPPED1,2.8133118492815674
USP31,2.2057739029762176
HMOX2,5.38673127143812
DNAJA3,5.481178157629081
CORO7-PAM16,0.22825348238411178
BFAR,5.581726956010494
SALL1,0.9049375032856104
TOX3,0.8650452134313755
RBL2,4.300865548991506
QPRT,3.6795593723345137
XYLT1,1.364877322675685
PYCARD,2.963227668670059
RPGRIP1L,2.6357314965819274
MAZ,7.261751852067872
STX4,5.177282818899169
CDIPT,5.5588260770001074
BCKDK,4.731815577166539
KAT8,4.893582067788124
NOMO1,5.978157396145494
IL21R,0.7569716589859329
SYT17,1.502163282874764
TMC5,1.2867124049062608
CCP110,3.4796592060696
VPS35L,3.584876667790438
SLC6A2,0.17634155706995694
RNF40,5.346047614919317
KNOP1,4.706093110913477
AQP9,0.11500007534399917
AAGAB,5.053386668314825
IQCH,1.1369576241774624
LACTB,3.844340707533317
CORO2B,1.1144447247172822
CSK,5.430089791799695
HERC1,4.368744436876823
TRIP4,4.181814761037533
MTFMT,3.4635666443831057
RASL12,0.2612497988328555
AP3B2,1.105777907809616
ACSBG1,0.32112714097662975
IGDCC4,0.87822614488779
RAB11A,7.606152937084674
CTSH,4.607199059288489
TTC23,2.989355306560746
CD276,4.935547171447066
FAH,4.618107597559662
CEMIP,2.0993523727572354
RPAP1,3.904321594558077
HOMER2,3.063731332725789
EHD4,3.2997074956599617
TMEM87A,5.130601449390487
ZNF106,3.909612458348745
CEP152,3.0014622564572564
ATP8B4,0.5090424607583877
OCA2,0.3766560043964493
DTWD1,4.497367307975213
TGM5,0.3645040908245395
FAM189A1,0.44145404830161167
GABPB1,4.188869196568352
TJP1,4.059064523271223
BMF,2.5051043591138993
DMXL2,4.046810966241738
SCG3,0.5713503072041433
DNAJC17,4.8387229696168035
EIF3J,6.090731849199841
SPG11,4.25494038143916
RHOV,1.8653299761891675
VPS18,3.515904452384942
OIP5,4.088780725861667
SLC30A4,1.32967078274892
BLOC1S6,4.88159038304393
MYEF2,3.7367201237255045
SGK3,2.2605495253607764
PDGFRL,1.6283967923093485
CSPP1,3.624768310891828
ZDHHC2,2.544142414376633
BRF2,3.3902862374459812
TRIM35,2.9157405910297283
ZFAND1,5.586887777606046
RP1,0.3455427441318817
CA2,2.164627008551509
FZD3,1.3526325301921451
INTS9,3.57933737545256
RIPK2,3.89427075853702
EYA1,0.926648733337069
NBN,4.4343551455163555
TRPA1,0.4415945377294213
CPQ,2.210681410385031
DECR1,6.30983052331311
CALB1,1.0820467537651683
BPNT2,4.7144966850081635
SFRP1,1.731828396755698
LAPTM4B,6.046239549622658
UBE2W,3.4049414943791927
POP1,3.178925468083774
NIPAL2,2.2015520141737674
IKBKB,4.493637089611832
PLAT,3.1331904688281966
JPH1,1.6087754339439413
DKK4,0.1580280398571419
STK3,3.7643548352390326
GDAP1,2.756669123566176
RAB2A,6.184256018589531
EIF3E,8.502762621560697
EMC2,5.830039142142815
ESRP1,2.675048642528321
CCN4,0.41720235748211204
NDRG1,4.925347641283604
ZC2HC1A,2.4484515977292194
IL7,0.9882805917080032
STMN2,0.521276996146736
ARMC1,4.611138944147436
TRPS1,1.8318861437278402
SPAG1,2.552182138013247
CHRAC1,4.969292951375452
NCALD,1.4531842554239882
SNX16,2.818250115368286
GML,0.006699127078297797
UBR5,5.57976057882355
GSDMD,4.409761391966453
GFUS,6.102309577051198
PYCR3,3.310616803994334
EEF1D,9.047034168530528
ANXA13,0.441311779695545
SQLE,5.761630633907214
SH2D4A,3.0286232977893888
INTS10,5.193997400078008
ERI1,3.3955025848274714
SLC39A14,4.991304177523774
MTMR9,2.189760574466942
LEPROTL1,4.659723680921602
DCTN6,5.357494643025813
R3HCC1,4.436775086646967
GSR,5.233991975208626
TNFRSF10A,2.708212437829043
UBXN8,3.5621103433187447
PPP2CB,5.697407709254986
ERICH1,3.8650019736435697
NEFM,0.6626011043281762
TUSC3,4.244698097438145
ARHGEF10,3.192420600456067
KLHDC4,4.752138702374307
MCM4,6.672751919147529
ADAM2,0.02196640356277705
KCTD9,4.778690476797238
FGL1,0.3223947069666569
ASAH1,5.9665499973476495
BNIP3L,5.123556957002328
MAN2B1,4.995828908867793
KCNN4,3.6238770749602036
TULP2,0.06597724618358544
NUCB1,6.530172025614927
DHDH,0.7366658622253085
GYS1,4.584381035309402
MAP4K1,1.5820670719684609
CGB2,0.3508257978024341
ECH1,7.416178862912465
HNRNPL,7.9673595010200735
NFKBIB,4.390589496338879
LHB,0.6294668882571738
CGB3,0.2219206249601756
TUBB4A,1.6381647012163305
